bw_mhz,dwell_ms,sweep_period_s,n_blocks,scans_per_sweep_s,pred_energy_j,evaluated,reject_reason,poi_10,poi_30,poi_60,poi_p1_60,energy_j,energy_cap_j,scan_span_frac,n_scans,n_unique_detections,energy_per_detection_j,coverage_frac,max_staleness_p1_s,admissible
10.0,200.0,1.0,20,20.0,243.456,0,predicted 243.46 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,200.0,2.0,20,10.0,122.02799999999999,0,predicted 122.03 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,200.0,3.0,20,6.666666666666667,81.55199999999999,0,predicted 81.55 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,200.0,5.0,20,4.0,49.171200000000006,0,predicted 49.17 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,200.0,7.5,20,2.6666666666666665,32.9808,0,predicted 32.98 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,200.0,10.0,20,2.0,24.885600000000004,0,predicted 24.89 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,200.0,15.0,20,1.3333333333333333,16.7904,0,predicted 16.79 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,200.0,20.0,20,1.0,12.7428,0,predicted 12.74 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
10.0,200.0,30.0,20,0.6666666666666666,8.6952,0,predicted 8.70 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,2.0,0.5,10,20.0,6.263999999999999,0,predicted 6.26 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,5.0,0.5,10,20.0,9.864000000000003,0,predicted 9.86 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,10.0,0.5,10,20.0,15.864,0,predicted 15.86 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,10.0,1.0,10,10.0,8.232000000000001,0,predicted 8.23 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,20.0,0.5,10,20.0,27.863999999999997,0,predicted 27.86 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,20.0,1.0,10,10.0,14.231999999999998,0,predicted 14.23 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,20.0,2.0,10,5.0,7.415999999999999,0,predicted 7.42 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,50.0,0.5,10,20.0,63.86400000000001,0,predicted 63.86 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,50.0,1.0,10,10.0,32.232000000000006,0,predicted 32.23 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,50.0,2.0,10,5.0,16.416000000000004,0,predicted 16.42 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,50.0,3.0,10,3.3333333333333335,11.144000000000002,0,predicted 11.14 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,50.0,5.0,10,2.0,6.926400000000001,0,predicted 6.93 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,100.0,0.5,10,20.0,123.864,0,predicted 123.86 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,100.0,1.0,10,10.0,62.232000000000006,0,predicted 62.23 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,100.0,2.0,10,5.0,31.416000000000004,0,predicted 31.42 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,100.0,3.0,10,3.3333333333333335,21.144000000000005,0,predicted 21.14 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,100.0,5.0,10,2.0,12.926400000000001,0,predicted 12.93 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,100.0,7.5,10,1.3333333333333333,8.8176,0,predicted 8.82 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,100.0,10.0,10,1.0,6.7632,0,predicted 6.76 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,200.0,0.5,10,20.0,243.864,0,predicted 243.86 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,200.0,1.0,10,10.0,122.232,0,predicted 122.23 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,200.0,2.0,10,5.0,61.416000000000004,0,predicted 61.42 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,200.0,3.0,10,3.3333333333333335,41.144000000000005,0,predicted 41.14 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,200.0,5.0,10,2.0,24.9264,0,predicted 24.93 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,200.0,7.5,10,1.3333333333333333,16.817600000000002,0,predicted 16.82 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,200.0,10.0,10,1.0,12.7632,0,predicted 12.76 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,200.0,15.0,10,0.6666666666666666,8.7088,0,predicted 8.71 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
20.0,200.0,20.0,10,0.5,6.6815999999999995,0,predicted 6.68 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
